      Time        Ns        Nh        Nq        Tw
       724       596         9       117       366
       725       597         9       117       366
       726       598         9       117       367
       727       599         9       117       367
       728       600         9       118       368
       729       601         9       118       368
       730       601         9       118       369
       731       602         9       118       369
       732       603         9       119       370
       733       604         9       119       370
       734       604         9       119       371
       735       605         9       119       371
       736       606         9       119       372
       737       607         9       119       372
       738       608         9       120       373
       739       609         9       120       373
       740       609         9       121       374
       741       610         9       121       374
       742       610         9       121       375
       743       611         9       121       375
       744       612         9       121       376
       745       613         9       121       376
       746       614         9       122       377
       747       615         9       122       377
       748       615         9       123       378
       749       616         9       123       378
       750       616         9       123       379
       751       617         9       123       379
       752       618         9       123       380
       753       619         9       123       380
       754       620         9       123       381
       755       621         9       123       381
       756       622         9       123       382
       757       623         9       123       382
       758       624         9       123       383
       759       625         9       123       383
       760       626         9       123       384
       761       627         9       123       384
       762       628         9       124       385
       763       629         9       124       385
       764       629         9       124       386
       765       630         9       124       386
       766       631         9       124       387
       767       632         9       124       387
       768       633         9       124       388
       769       634         9       124       388
       770       635         9       124       389
       771       636         9       124       389
       772       637         9       125       390
       773       638         9       125       390
       774       638         9       125       391
       775       639         9       125       391
       776       640         9       125       392
       777       641         9       125       392
       778       642         9       125       393
       779       643         9       125       393
       780       644         9       125       394
       781       645         9       125       394
       782       646         9       126       395
       783       647         9       126       395
       784       647         9       126       396
       785       648         9       126       396
       786       649         9       126       397
       787       650         9       126       397
       788       651         9       126       398
       789       652         9       126       398
       790       653         9       127       399
       791       654         9       127       399
       792       654         9       127       400
       793       655         9       127       400
       794       656         9       127       401
       795       657         9       127       401
       796       658         9       128       402
       797       659         9       128       402
       798       659         9       128       403
       799       660         9       128       403
       800       661         9       128       404
       801       662         9       128       404
       802       663         9       128       405
       803       664         9       128       405
       804       665         9       129       406
       805       666         9       129       406
       806       666         9       130       407
       807       667         9       130       407
       808       667         9       130       408
       809       668         9       130       408
       810       669         9       130       409
       811       670         9       130       409
       812       671         9       130       410
       813       672         9       130       410
       814       673         9       131       411
       815       674         9       131       411
       816       674         9       131       412
       817       675         9       131       412
       818       676         9       132       413
       819       677         9       132       413
       820       677         9       132       414
       821       678         9       132       414
       822       679         9       133       415
       823       680         9       133       415
       824       680         9       134       416
       825       681         9       134       416
       826       681         9       134       417
       827       682         9       134       417
       828       683         9       134       418
       829       684         9       134       418
       830       685         9       134       419
       831       686         9       134       419
       832       687         9       135       420
       833       688         9       135       420
       834       688         9       135       421
       835       689         9       135       421
       836       690         9       135       422
       837       691         9       135       422
       838       692         9       136       423
       839       693         9       136       423
       840       693         9       136       424
       841       694         9       136       424
       842       695         9       137       425
       843       696         9       137       425
       844       696         9       138       426
       845       697         9       138       426
       846       697         9       138       427
       847       698         9       138       427
       848       699         9       138       428
       849       700         9       138       428
       850       701         9       139       429
       851       702         9       139       429
       852       702         9       139       430
       853       703         9       139       430
       854       704         9       140       431
       855       705         9       140       431
       856       705         9       140       432
       857       706         9       140       432
       858       707         9       141       433
       859       708         9       141       433
       860       708         9       141       434
       861       709         9       141       434
       862       710         9       142       435
       863       711         9       142       435
       864       711         9       142       436
       865       712         9       142       436
       866       713         9       142       437
       867       714         9       142       437
       868       715         9       143       438
       869       716         9       143       438
       870       716         9       144       439
       871       717         9       144       439
       872       717         9       144       440
       873       718         9       144       440
       874       719         9       145       441
       875       720         9       145       441
       876       720         9       145       442
       877       721         9       145       442
       878       722         9       145       443
       879       723         9       145       443
       880       724         9       145       444
       881       725         9       145       444
       882       726         9       146       445
       883       727         9       146       445
       884       727         9       147       446
       885       728         9       147       446
       886       728         9       147       447
       887       729         9       147       447
       888       730         9       147       448
       889       731         9       147       448
       890       732         9       147       449
       891       733         9       147       449
       892       734         9       147       450
       893       735         9       147       450
       894       736         9       147       451
       895       737         9       147       451
       896       738         9       147       452
       897       739         9       147       452
       898       740         9       147       453
       899       741         9       147       453
       900       742         9       147       454
       901       743         9       147       454
       902       744         9       147       455
       903       745         9       147       455
       904       746         9       147       456
       905       747         9       147       456
       906       748         9       148       457
       907       749         9       148       457
       908       749         9       149       458
       909       750         9       149       458
       910       750         9       149       459
       911       751         9       149       459
       912       752         9       150       460
       913       753         9       150       460
       914       753         9       150       461
       915       754         9       150       461
       916       755         9       151       462
       917       756         9       151       462
       918       756         9       151       463
       919       757         9       151       463
       920       758         9       152       464
       921       759         9       152       464
       922       759         9       152       465
       923       760         9       152       465
